position,person,personID,start,end
Secretary of Defence,James Mattis,Q267902,2017-01-20,2018-12-31
Secretary of Defence,Mark T. Esper,Q33190271,2019-07-22,2020-11-09
Secretary of Defence,Christopher C. Miller,Q101423348,2020-11-09,2021-01-20
Secretary of Defence,David Norquist,Q29346709,2021-01-20,2021-01-22
Secretary of Defence,Lloyd Austin,Q941013,2021-01-22,
Secretary of Education,Richard Riley,Q880774,1993-01-21,2001-01-20
Secretary of Education,Rod Paige,Q283396,2001-01-20,2005-01-20
Secretary of Education,Margaret Spellings,Q262554,2005-01-20,2009-01-20
Secretary of Education,Arne Duncan,Q349922,2009-01-21,2016-01-01
Secretary of Education,"John King, Jr.",Q6243110,2015-01-04,2016-03-14
Secretary of Education,"John King, Jr.",Q6243110,2016-03-14,2017-01-20
Secretary of Education,Phil Rosenfelt,Q28530100,2017-01-20,2017-02-07
Secretary of Education,Betsy DeVos,Q4898286,2017-02-07,2021-01-08
Secretary of Education,Mick Zais,Q16107563,2021-01-07,2021-01-20
Secretary of Education,Phil Rosenfelt,Q28530100,2021-01-20,2021-03-02
Secretary of Education,Miguel Cardona,Q104244043,2021-03-02,
Secretary of Energy,Bill Richardson,Q311782,1998-08-18,2001-01-20
Secretary of Energy,Spencer Abraham,Q1285613,2001-01-20,2005-01-31
Secretary of Energy,Samuel Bodman,Q1276376,2005-01-31,2009-01-20
Secretary of Energy,Steven Chu,Q172466,2009-01-21,2013-04-22
Secretary of Energy,Daniel Poneman,Q5218466,2013-04-22,2013-05-21
Secretary of Energy,Ernest Moniz,Q5393576,2013-05-21,2017-01-20
Secretary of Energy,Grace Bochenek,Q28469524,2017-01-20,2017-03-02
Secretary of Energy,Rick Perry,Q215057,2017-03-02,2019-12-01
Secretary of Energy,Dan R. Brouillette,Q29453265,2019-12-04,2021-01-20
Secretary of Energy,David Huizenga,Q104936878,2021-01-20,2021-02-25
Secretary of Energy,Jennifer Granholm,Q234994,2021-02-25,
Secretary of Health and Human Services,Donna Shalala,Q292569,1993-01-22,2001-01-20
Secretary of Health and Human Services,Tommy Thompson,Q732804,2001-02-02,2005-01-26
Secretary of Health and Human Services,Mike Leavitt,Q879432,2005-01-26,2009-01-20
Secretary of Health and Human Services,Kathleen Sebelius,Q27677,2009-04-28,2014-06-09
Secretary of Health and Human Services,Sylvia Burwell,Q12014326,2014-06-09,2017-01-20
Secretary of Health and Human Services,Tom Price,Q1415243,2017-02-10,2017-09-29
Secretary of Health and Human Services,Alex Azar,Q4716651,2018-01-29,2021-01-20
Secretary of Health and Human Services,Norris Cochran,Q28530101,2021-01-20,2021-03-19
Secretary of Health and Human Services,Xavier Becerra,Q1855840,2021-03-19,
Secretary of Homeland Security,Tom Ridge,Q559822,2003-01-24,2005-02-01
Secretary of Homeland Security,James Loy,Q1314442,2005-02-01,2005-02-15
Secretary of Homeland Security,Michael Chertoff,Q733612,2005-02-15,2009-01-21
Secretary of Homeland Security,Janet Napolitano,Q229032,2009-01-21,2013-09-06
Secretary of Homeland Security,Rand Beers,Q7291417,2013-09-06,2013-12-23
Secretary of Homeland Security,Jeh Johnson,Q6176439,2013-12-23,2017-01-20
Secretary of Homeland Security,John F. Kelly,Q6232322,2017-01-20,2017-07-31
Secretary of Homeland Security,Elaine Duke,Q28839617,2017-07-31,2017-12-06
Secretary of Homeland Security,Kirstjen Nielsen,Q38858352,2017-12-06,2019-04-05
Secretary of Homeland Security,Kevin McAleenan,Q30122656,2019-04-11,2019-10-11
Secretary of Homeland Security,Chad Wolf,Q72044313,2019-11-13,2021-01-11
Secretary of Homeland Security,Pete Gaynor,Q82607085,2021-01-11,2021-01-20
Secretary of Homeland Security,David Pekoske,Q5238485,2021-01-20,2021-02-02
Secretary of Homeland Security,Alejandro Mayorkas,Q4714600,2021-02-02,
Secretary of Housing and Urban Development,Andrew Cuomo,Q11673,1997-01-29,2001-01-20
Secretary of Housing and Urban Development,Mel Martínez,Q435010,2001-01-24,2003-12-13
Secretary of Housing and Urban Development,Alphonso Jackson,Q324505,2003-11-01,2004-08-01
Secretary of Housing and Urban Development,Alphonso Jackson,Q324505,2004-08-01,2008-04-18
Secretary of Housing and Urban Development,Roy Bernardi,Q3445744,2008-04-18,2008-06-04
Secretary of Housing and Urban Development,Steve Preston,Q376530,2008-06-04,2009-01-20
Secretary of Housing and Urban Development,Brian D. Montgomery,Q4963500,2009-01-20,2009-01-26
Secretary of Housing and Urban Development,Shaun Donovan,Q379739,2009-01-26,2014-07-28
Secretary of Housing and Urban Development,Julián Castro,Q970720,2014-07-28,2017-01-20
Secretary of Housing and Urban Development,Craig Clemmensen,Q28543103,2017-01-20,2017-03-02
Secretary of Housing and Urban Development,Ben Carson,Q816459,2017-03-02,2021-01-20
Secretary of Housing and Urban Development,Matt Ammon,Q104936860,2021-01-20,2021-03-10
Secretary of Housing and Urban Development,Marcia Fudge,Q461746,2021-03-10,
Secretary of Labor,Alexis Herman,Q292340,1997-05-01,2001-01-20
Secretary of Labor,Elaine Chao,Q263322,2001-01-20,2009-01-20
Secretary of Labor,Howard M. Radzely,Q5920259,2009-01-20,2009-02-02
Secretary of Labor,Edward C. Hugler,Q5342139,2009-02-02,2009-02-24
Secretary of Labor,Hilda Solis,Q50610,2009-02-24,2013-01-22
Secretary of Labor,Seth Harris,Q4120997,2013-01-22,2013-07-23
Secretary of Labor,Thomas Perez,Q7793121,2013-07-23,2017-01-20
Secretary of Labor,Edward C. Hugler,Q5342139,2017-01-20,2017-04-27
Secretary of Labor,Alexander Acosta,Q7273452,2017-04-28,2019-07-19
Secretary of Labor,Patrick Pizzella,Q30349466,2019-07-20,2019-09-30
Secretary of Labor,Eugene Scalia,Q16875330,2019-09-30,2021-01-20
Secretary of Labor,Al Stewart,Q105320190,2021-01-20,2021-03-23
Secretary of Labor,Marty Walsh,Q15126384,2021-03-23,
Secretary of State,Madeleine Albright,Q174438,1997-01-23,2001-01-20
Secretary of State,Colin Powell,Q150851,2001-01-20,2005-01-26
Secretary of State,Condoleezza Rice,Q47216,2005-01-26,2009-01-20
Secretary of State,William Joseph Burns,Q1276563,2009-01-20,2009-01-21
Secretary of State,Hillary Clinton,Q6294,2009-01-21,2013-02-01
Secretary of State,John Kerry,Q22316,2013-02-01,2017-01-20
Secretary of State,"Thomas A. Shannon, Jr.",Q7786914,2017-01-20,2017-02-01
Secretary of State,Rex Tillerson,Q331401,2017-02-01,2018-03-31
Secretary of State,John J. Sullivan,Q6241291,2018-04-01,2018-04-26
Secretary of State,Mike Pompeo,Q473239,2018-04-26,2021-01-20
Secretary of State,Daniel Bennett Smith,Q30106114,2021-01-20,2021-01-26
Secretary of State,Antony Blinken,Q7821917,2021-01-26,
Secretary of the Air Force,F. Whitten Peters,Q5424107,1999-07-30,2001-01-20
Secretary of the Air Force,Lawrence J. Delaney,Q6504189,2001-01-21,2001-05-31
Secretary of the Air Force,James G. Roche,Q6134388,2001-06-01,2005-01-20
Secretary of the Air Force,Peter B. Teets,Q7172623,2005-01-20,2005-03-25
Secretary of the Air Force,Michael Montelongo,Q6832872,2005-03-25,2005-03-28
Secretary of the Air Force,Michael L. Dominguez,Q16208794,2005-03-28,2005-07-29
Secretary of the Air Force,Pete Geren,Q1170156,2005-06-29,2005-11-04
Secretary of the Air Force,Michael Wynne,Q1803180,2005-11-04,2008-06-20
Secretary of the Air Force,Michael B. Donley,Q1852641,2008-06-21,2013-06-21
Secretary of the Air Force,Michael B. Donley,Q1852641,2008-10-02,2013-06-21
Secretary of the Air Force,Eric Fanning,Q13534694,2013-06-21,2013-12-20
Secretary of the Air Force,Deborah Lee James,Q16189325,2013-12-20,2017-01-20
Secretary of the Air Force,Lisa Disbrow,Q28739918,2017-01-20,2017-05-16
Secretary of the Air Force,Heather Wilson,Q459712,2017-05-16,2019-05-31
Secretary of the Air Force,Matthew Donovan,Q35487548,2019-06-01,2019-10-18
Secretary of the Air Force,Barbara Barrett,Q3500791,2019-10-18,2021-01-20
Secretary of the Air Force,John P. Roth,Q71223298,2021-01-20,2021-07-28
Secretary of the Air Force,Frank Kendall III,Q5487663,2021-07-28,
Secretary of the Army,Louis Caldera,Q353121,1998-07-02,2001-01-20
Secretary of the Army,Thomas E. White,Q2423569,2001-05-31,2003-04-25
Secretary of the Army,Francis J. Harvey,Q1294838,2004-11-19,2007-03-09
Secretary of the Army,Pete Geren,Q1170156,2007-03-09,2009-09-16
Secretary of the Army,John M. McHugh,Q457729,2009,2015
Secretary of the Army,Eric Fanning,Q13534694,2015-11-03,2016-01-11
Secretary of the Army,Patrick Murphy,Q5997832,2016-01-11,2016-05-17
Secretary of the Army,Eric Fanning,Q13534694,2016-05-17,2017-01-20
Secretary of the Army,Robert M. Speer,Q19929152,2017-01-20,2017-08-02
Secretary of the Army,Mark T. Esper,Q33190271,2017-11-20,2019
Secretary of the Army,Ryan McCarthy,Q30612229,2019-09-30,
Secretary of the Interior,Bruce Babbitt,Q878739,1993-01-22,2001-01-02
Secretary of the Interior,Gale Norton,Q271717,2001-01-31,2006-03-31
Secretary of the Interior,Dirk Kempthorne,Q737493,2006-06-07,2009-01-20
Secretary of the Interior,Ken Salazar,Q342586,2009-01-20,2013-04-12
Secretary of the Interior,Sally Jewell,Q4231614,2013-04-12,2017-01-20
Secretary of the Interior,Kevin Haugrud,Q28530107,2017-01-20,2017-03-01
Secretary of the Interior,Ryan Zinke,Q7384672,2017-03-01,2019-01-02
Secretary of the Interior,David L. Bernhardt,Q29918896,2019-01-02,2021-01-20
Secretary of the Interior,Deb Haaland,Q54860790,2021-03-16,
Secretary of the Navy,Richard Danzig,Q381610,1998-11-16,2001-01-20
Secretary of the Navy,"Robert B. Pirie, Jr.",Q7341743,2001-01-20,2001-05-24
Secretary of the Navy,Gordon R. England,Q323508,2001-05-24,2003-01-24
Secretary of the Navy,Susan Livingstone,Q7648121,2003-01-30,2003-02-07
Secretary of the Navy,Hansford T. Johnson,Q5651089,2003-02-07,2003-09-30
Secretary of the Navy,Gordon R. England,Q323508,2003-10-01,2006-01-03
Secretary of the Navy,Dionel M. Aviles,Q5279322,2005-12-29,2006-01-03
Secretary of the Navy,Donald C. Winter,Q1239753,2006-01-03,2009-03-13
Secretary of the Navy,B. J. Penn,Q4834044,2009-03-13,2009-05-19
Secretary of the Navy,Ray Mabus,Q531247,2009-05-19,2017-01-20
Secretary of the Navy,Sean Stackley,Q7441451,2017-01-20,2017-08-03
Secretary of the Navy,Richard V. Spencer,Q29342932,2017-08-03,2019-11-24
Secretary of the Navy,Thomas Modly,Q41598755,2019-07-15,2019-07-31
Secretary of the Navy,Richard V. Spencer,Q29342932,2019-07-31,2019-11-24
Secretary of the Navy,Thomas Modly,Q41598755,2019-11-24,2020-04-07
Secretary of the Navy,James E. McPherson,Q6133157,2020-04-07,2020-05-29
Secretary of the Navy,Kenneth Braithwaite,Q42316397,2020-05-29,2021-01-20
Secretary of the Navy,Thomas Harker,Q47333628,2021-01-20,2021-08-09
Secretary of the Navy,Carlos Del Toro,Q107195317,2021-08-09,
Secretary of the Treasury,Lawrence Summers,Q317953,1999-07-02,2001-01-20
Secretary of the Treasury,Paul H. O'Neill,Q456921,2001-01-20,2002-12-31
Secretary of the Treasury,John W. Snow,Q449689,2003-02-03,2006-06-28
Secretary of the Treasury,Henry Paulson,Q311025,2006-07-10,2009-01-20
Secretary of the Treasury,Timothy Geithner,Q311211,2009-01-26,2013-01-25
Secretary of the Treasury,Neal S. Wolin,Q1302611,2013-01-25,2013-02-28
Secretary of the Treasury,Jack Lew,Q1677579,2013-02-28,2017-01-20
Secretary of the Treasury,Adam Szubin,Q28514306,2017-01-20,2017-02-13
Secretary of the Treasury,Steven Mnuchin,Q24248265,2017-02-13,2021-01-20
Secretary of the Treasury,Andy Baukol,Q104923417,2021-01-20,2021-01-26
Secretary of the Treasury,Janet Yellen,Q263725,2021-01-26,
Secretary of Transportation,Rodney E. Slater,Q2161181,1997-02-14,2001-01-20
Secretary of Transportation,Norman Mineta,Q553502,2001-01-25,2006-08-07
Secretary of Transportation,Maria Cino,Q1396000,2006-08-07,2006-10-17
Secretary of Transportation,Mary Peters,Q469483,2006-10-17,2009-01-20
Secretary of Transportation,Ray LaHood,Q467891,2009-01-23,2013-07-02
Secretary of Transportation,Anthony Foxx,Q4772543,2013-07-02,2017-01-20
Secretary of Transportation,Elaine Chao,Q263322,2017-01-31,2021-01-11
Secretary of Transportation,Steven G. Bradbury,Q15485936,2021-01-11,2021-01-20
Secretary of Transportation,Lana Hurdle,Q104949692,2021-01-20,2021-02-03
Secretary of Transportation,Pete Buttigieg,Q7173106,2021-02-03,
Secretary of Veterans Affairs,"Togo D. West, Jr.",Q1406519,1998-05-04,2000-07-25
Secretary of Veterans Affairs,Hershel W. Gober,Q937285,2000-07-25,2001-01-20
Secretary of Veterans Affairs,Anthony Principi,Q573825,2001-01-23,2005-01-26
Secretary of Veterans Affairs,Jim Nicholson,Q1288295,2005-01-26,2007-10-01
Secretary of Veterans Affairs,Gordon H. Mansfield,Q3110903,2007-10-01,2007-12-20
Secretary of Veterans Affairs,James Peake,Q1534214,2007-12-20,2009-01-20
Secretary of Veterans Affairs,Eric Shinseki,Q373274,2009-01-21,2014-05-30
Secretary of Veterans Affairs,Sloan D. Gibson,Q16499744,2014-05-30,2014-07-30
Secretary of Veterans Affairs,Robert A. McDonald,Q1681148,2014-07-30,2017-01-20
Secretary of Veterans Affairs,Robert Snyder,Q28543113,2017-01-20,2017-02-14
Secretary of Veterans Affairs,David Shulkin,Q5239766,2017-02-14,2018-03-28
Secretary of Veterans Affairs,Robert Wilkie,Q7351064,2018-03-28,2018-05-29
Secretary of Veterans Affairs,Peter O'Rourke,Q55629652,2018-05-29,2018-07-30
Secretary of Veterans Affairs,Robert Wilkie,Q7351064,2018-07-30,2021-01-20
Secretary of Veterans Affairs,Dat Tran,Q105069464,2021-01-20,2021-02-09
Secretary of Veterans Affairs,Denis McDonough,Q3702047,2021-02-09,
Chief Justice,William Rehnquist,Q311562,1986-09-26,2005-09-03
Chief Justice,John Roberts,Q11153,2005-09-29,
Attorney General,Janet Reno,Q236421,1993-03-12,2001-01-20
Attorney General,Eric Holder,Q312644,2001-01-20,2001-02-02
Attorney General,John Ashcroft,Q311141,2001-02-02,2005-02-03
Attorney General,Alberto Gonzales,Q202350,2005-02-03,2007-09-17
Attorney General,Paul Clement,Q1356377,2007-09-17,2007-09-18
Attorney General,Peter Keisler,Q3376685,2007-09-18,2007-11-09
Attorney General,Michael Mukasey,Q540275,2007-11-09,2009-01-20
Attorney General,Mark Filip,Q1773127,2009-01-20,2009-02-03
Attorney General,Eric Holder,Q312644,2009-02-03,2015-04-27
Attorney General,Loretta Lynch,Q6680965,2015-04-27,2017-01-20
Attorney General,Sally Yates,Q21062855,2017-01-20,2017-01-30
Attorney General,Dana Boente,Q17989631,2017-01-30,2017-02-09
Attorney General,Jeff Sessions,Q358443,2017-02-09,2018-11-07
Attorney General,Matthew Whitaker,Q6790538,2018-11-07,2019-02-14
Attorney General,William Barr,Q723917,2019-02-14,2020-12-23
Attorney General,Jeffrey A. Rosen,Q28968002,2020-12-24,2021-01-20
Attorney General,Monty Wilkinson,Q104907580,2021-01-20,2021-03-10
Attorney General,John Demers,Q41800022,2021-01-20,2021-01-20
Attorney General,Merrick Garland,Q1922011,2021-03-11,
Chairman of the Joint Chiefs of Staff,Hugh Shelton,Q1358112,1997-10-01,2001-09-30
Chairman of the Joint Chiefs of Staff,Richard Bowman Myers,Q1937025,2001-10-01,2005-09-30
Chairman of the Joint Chiefs of Staff,Peter Pace,Q540453,2005-10-01,2007-09-30
Chairman of the Joint Chiefs of Staff,Michael Mullen,Q503161,2007-10-01,2011-09-30
Chairman of the Joint Chiefs of Staff,Martin Dempsey,Q26093,2011-10-01,2015-09-25
Chairman of the Joint Chiefs of Staff,"Joseph F. Dunford, Jr.",Q6282969,2015-10-01,2019-09-30
Chairman of the Joint Chiefs of Staff,Mark A. Milley,Q6766465,2019-10-01,
Chief of Staff of the Army,Eric Shinseki,Q373274,1999-06-21,2003-06-11
Chief of Staff of the Army,Peter Schoomaker,Q1362004,2003-08-01,2007-04-10
Chief of Staff of the Army,"George W. Casey, Jr.",Q430701,2007-04-10,2011-04-10
Chief of Staff of the Army,Martin Dempsey,Q26093,2011-04-11,2011-09-07
Chief of Staff of the Army,Raymond T. Odierno,Q719941,2011-09-07,2015-08-14
Chief of Staff of the Army,Mark A. Milley,Q6766465,2015-08-14,2019-08-09
Chief of Staff of the Army,James C. McConville,Q20707727,2019-08-09,
National Security Advisor,Sandy Berger,Q46089,1997-03-14,2001-01-20
National Security Advisor,Condoleezza Rice,Q47216,2001-01-20,2005-01-26
National Security Advisor,Stephen Hadley,Q698907,2005-01-26,2009-01-20
National Security Advisor,James L. Jones,Q467451,2009-01-20,2010-10-08
National Security Advisor,Thomas E. Donilon,Q618727,2010-10-08,2013-07-01
National Security Advisor,Susan Rice,Q50612,2013-07-01,2017-01-20
National Security Advisor,Michael Flynn,Q6834757,2017-01-20,2017-02-13
National Security Advisor,Keith Kellogg,Q27916194,2017-02-13,2017-02-20
National Security Advisor,H. R. McMaster,Q5628492,2017-02-20,2018-04-09
National Security Advisor,John R. Bolton,Q311269,2018-04-09,2019-09-10
National Security Advisor,Robert C. O'Brien,Q7342642,2019-09-18,2021-01-20
National Security Advisor,Jake Sullivan,Q16730147,2021-01-20,
Director of National Intelligence,John Negroponte,Q453868,2005-04-21,2007-02-13
Director of National Intelligence,John Michael McConnell,Q1379781,2007-02-20,2009-01-27
Director of National Intelligence,Dennis C. Blair,Q1189023,2009-01-29,2010-05-28
Director of National Intelligence,David Gompert,Q5234213,2010-05-28,2010-08-05
Director of National Intelligence,James R. Clapper,Q1681008,2010-08-09,2017-01-20
Director of National Intelligence,Mike Dempsey,Q28794135,2017-01-20,2017-03-16
Director of National Intelligence,Dan Coats,Q632321,2017-03-16,2019-08-15
Director of National Intelligence,Joseph Maguire,Q6285224,2019-08-16,2020-02-20
Director of National Intelligence,Richard Grenell,Q7326068,2020-02-20,2020-05-26
Director of National Intelligence,John Ratcliffe,Q16980175,2020-05-26,2021-01-20
Director of National Intelligence,Lora Shiao,Q104936924,2021-01-20,2021-01-21
Director of National Intelligence,Avril Haines,Q14525857,2021-01-21,
United States Trade Representative,Robert Zoellick,Q312724,2001-02-07,2005-02-22
United States Trade Representative,Ron Kirk,Q1399368,2009-03-18,2013-03-15
United States Trade Representative,Michael Froman,Q6830434,2013-06-21,2017-01-20
United States Trade Representative,Robert Lighthizer,Q28113710,2017-05-15,2021-01-20
United States Trade Representative,Katherine Tai,Q104076331,2021-03-18,
Administrator of the Environmental Protection Agency,Carol Browner,Q299576,1993-01-23,2001-01-20
Administrator of the Environmental Protection Agency,Christine Todd Whitman,Q435267,2001-01-31,2003-06-27
Administrator of the Environmental Protection Agency,Marianne Lamont Horinko,Q6762242,2003-07-14,2003-11-05
Administrator of the Environmental Protection Agency,Mike Leavitt,Q879432,2003-11-06,2005-01-26
Administrator of the Environmental Protection Agency,Stephen L. Johnson,Q465315,2005-01-26,2009-01-20
Administrator of the Environmental Protection Agency,Lisa P. Jackson,Q445734,2009-01-23,2013-02-15
Administrator of the Environmental Protection Agency,Bob Perciasepe,Q4933628,2013-02-15,2013-07-18
Administrator of the Environmental Protection Agency,Gina McCarthy,Q5562899,2013-07-18,2017-01-20
Administrator of the Environmental Protection Agency,Catherine McCabe,Q28469527,2017-01-20,2017-02-17
Administrator of the Environmental Protection Agency,Scott Pruitt,Q7437083,2017-02-17,2018-07-09
Administrator of the Environmental Protection Agency,Andrew R. Wheeler,Q37936461,2018-07-09,2019-02-28
Administrator of the Environmental Protection Agency,Andrew R. Wheeler,Q37936461,2019-02-28,2021-01-20
Administrator of the Environmental Protection Agency,Jane Nishida,Q105044605,2021-01-20,2021-03-11
Administrator of the Environmental Protection Agency,Charlotte Bertrand,Q105754549,2021-01-20,2021-01-20
Administrator of the Environmental Protection Agency,Michael S. Regan,Q104224230,2021-03-11,
Administrator of the Small Business Administration,Marianne Markowitz,Q16866716,2014-02-07,2014-04-07
Administrator of the Small Business Administration,Maria Contreras-Sweet,Q6761112,2014-04-07,2017-01-20
Administrator of the Small Business Administration,Linda McMahon,Q233905,2017-02-14,2019-04-12
Administrator of the Small Business Administration,Chris Pilkerton,Q63456197,2019-04-13,2020-01-14
Administrator of the Small Business Administration,Jovita Carranza,Q6296812,2020-01-14,2021-01-20
Administrator of the Small Business Administration,Isabel Guzman,Q104717188,2021-03-17,
Ambassador to the United Nations,Richard Holbrooke,Q155649,1999-09-07,2001-01-20
Ambassador to the United Nations,James B. Cunningham,Q348185,2001-01-20,2001-09-19
Ambassador to the United Nations,John Negroponte,Q453868,2001-09-19,2004-06-23
Ambassador to the United Nations,John Danforth,Q1287554,2004-07-23,2005-01-20
Ambassador to the United Nations,Anne W. Patterson,Q433742,2005-01-20,2005-08-01
Ambassador to the United Nations,John R. Bolton,Q311269,2005-08-01,2006-12-09
Ambassador to the United Nations,Alejandro Daniel Wolff,Q343856,2006-12-31,2007-04-30
Ambassador to the United Nations,Zalmay Khalilzad,Q145193,2007-04-30,2009-01-20
Ambassador to the United Nations,Susan Rice,Q50612,2009-01-22,2013-06-30
Ambassador to the United Nations,Rosemary DiCarlo,Q15429937,2013-06-30,2013-08-05
Ambassador to the United Nations,Samantha J. Power,Q454970,2013-08-05,2017-01-20
Ambassador to the United Nations,Michele J. Sison,Q6836763,2017-01-20,2017-01-27
Ambassador to the United Nations,Nikki Haley,Q11668,2017-01-27,2018-12-31
Ambassador to the United Nations,Jonathan Cohen,Q55615279,2019-01-01,2019-09-12
Ambassador to the United Nations,Kelly Craft,Q28871485,2019-09-12,2021-01-20
Ambassador to the United Nations,"Richard M. Mills, Jr.",Q21932292,2021-01-20,2021-02-25
Ambassador to the United Nations,Linda Thomas-Greenfield,Q19920980,2021-02-25,
Chair of the Council of Economic Advisers,Martin Neil Baily,Q521114,1999-08-12,2001-01-20
Chair of the Council of Economic Advisers,Glenn Hubbard,Q940771,2001-05-11,2003-02-28
Chair of the Council of Economic Advisers,Greg Mankiw,Q185734,2003-05-29,2005-02-18
Chair of the Council of Economic Advisers,Harvey S. Rosen,Q1587931,2005-02-23,2005-06-10
Chair of the Council of Economic Advisers,Ben Bernanke,Q201795,2005-06-21,2006-01-31
Chair of the Council of Economic Advisers,Edward Lazear,Q448413,2006-02-27,2009-01-20
Chair of the Council of Economic Advisers,Christina Romer,Q270379,2009-01-28,2010-09-03
Chair of the Council of Economic Advisers,Austan Goolsbee,Q780691,2010-09-10,2011-08-05
Chair of the Council of Economic Advisers,Alan B. Krueger,Q931129,2011-11-07,2013-08-02
Chair of the Council of Economic Advisers,Jason Furman,Q6162531,2013-08-02,2017-01-20
Chair of the Council of Economic Advisers,Kevin Hassett,Q6396461,2017-09-13,2019-06-28
Chair of the Council of Economic Advisers,Tomas J. Philipson,Q7818305,2019-06-28,2020-06-23
Chair of the Council of Economic Advisers,Tyler Goodspeed,Q55433012,2020-06-23,2021-01-07
Chair of the Council of Economic Advisers,Cecilia Rouse,Q616305,2021-03-12,
White House Chief of Staff,John Podesta,Q1290476,1998-10-20,2001-01-20
White House Chief of Staff,Andrew Card,Q504029,2001-01-20,2006-04-14
White House Chief of Staff,Joshua Bolten,Q649653,2006-04-14,2009-01-20
White House Chief of Staff,Rahm Emanuel,Q298443,2009-01-20,2010-10-01
White House Chief of Staff,Pete Rouse,Q1290431,2010-10-01,2011-01-13
White House Chief of Staff,William M. Daley,Q1370400,2011-01-13,2012-01-27
White House Chief of Staff,Jack Lew,Q1677579,2012-01-27,2013-01-25
White House Chief of Staff,Denis McDonough,Q3702047,2013-01-25,2017-01-20
White House Chief of Staff,Reince Priebus,Q1357640,2017-01-20,2017-07-28
White House Chief of Staff,John F. Kelly,Q6232322,2017-07-31,2019-01-02
White House Chief of Staff,Mick Mulvaney,Q1235731,2019-01-02,2020-03-05
White House Chief of Staff,Mark Meadows,Q3956796,2020-03-06,2021-01-20
White House Chief of Staff,Ron Klain,Q649898,2021-01-20,
Presidential Science Advisor and Director of the Office of Science and Technology Policy,Kei Koizumi,Q105320353,2021-01-15,2021-06-02
Presidential Science Advisor and Director of the Office of Science and Technology Policy,Eric Lander,Q970550,2021-06-02,2022-02-18
Presidential Science Advisor and Director of the Office of Science and Technology Policy,Francis Collins,Q336658,2022-02-18,
Director of the Office of Management and Budget,Jack Lew,Q1677579,1998-05-21,2001-01-19
Director of the Office of Management and Budget,Mitch Daniels,Q351330,2001-01-23,2003-06-06
Director of the Office of Management and Budget,Joshua Bolten,Q649653,2003-06-06,2006-04-15
Director of the Office of Management and Budget,Robert Jones Portman,Q926069,2006-05-26,2007-06-19
Director of the Office of Management and Budget,Jim Nussle,Q513802,2007-09-04,2009-01-20
Director of the Office of Management and Budget,Peter R. Orszag,Q730580,2009-01-20,2010-07-30
Director of the Office of Management and Budget,Jeffrey Zients,Q3275786,2010-07-30,2010-11-18
Director of the Office of Management and Budget,Jack Lew,Q1677579,2010-11-18,2012-01-27
